text,origins
Interimauditrapport 2024 Licht Gemiddeld ErnstigWeging Voortgang Verslechterd Verbetering zichtbaar Ongewijzigd Bevinding Verantwoordelijke organisatieonderdeel Weging 2022 Weging 2023 Prioritering 2024 Voortgang Financieel beheer 2 Tijdigheid ondertekening DFAs SSCICT Tijdigheid ondertekening DFAs verbeterd Agentschap SSCICT 9 Bevinding Het Dossier Financiële Afspraken DFA beschrijft de financiële afspraken tussen SSC ICT en afnemer voor de te leveren services,5
De afgelopen jaren was de doorlooptijd voor het ondertekenen van de DFAs lang waardoor er onduidelijkheid kon bestaan over de omvang van de geleverde diensten en de financiële afwikkeling daarvan,5
SSCICT heeft de DFAwerkwijze in 2024 aangepast door het afsluiten van de DFAs de facturatie en het afwikkelen van disputen als aparte processen in te richten,5
Dat heeft ertoe geresulteerd dat over de eerste 8 maanden van 2024 in totaal 31 van de 37 DFAs al ondertekend zijn door de afnemers,5
In totaal hebben 35 afnemers de eerste factuur 50 van DFAbedrag betaald,5
Net zoals vorig jaar is het opvallend dat twee van de nog niet getekende DFAs betrekking hebben op afnemers binnen het BZKconcern resulterend in een suboptimaal proces voor tijdige ondertekening van DFAs binnen het ministerie van BZK,5
Om het probleem van een lange doorlooptijd in het ondertekenen van DFAs te voorkomen is SSCICT bezig om een nieuwe werkwijze op te zetten waarbij de DFA wordt gekoppeld aan de begroting,5
De DFA geldt dan niet meer als de overeenkomst waarin de daadwerkelijk afgenomen dienstverlening expliciet is gemaakt,5
In de huidige DFA zijn de geschatte en afgestemde af te nemen services opgenomen,5
Vervolgens vindt de definitieve verrekening plaats,5
In de nieuwe DFAwerkwijze 2025 is het belangrijk dat afnemers nog meer betrokken worden bij de totstandkoming van DFAs,5
De afnemers dienen namelijk schattingen aan te leveren voor af te nemen services,5
Handelingsperspectief Communiceer het belang van de nieuwe DFAwerkwijze met afnemers omdat voor de nieuwe DFAs SSCICT afhankelijk is van schattingen van afnemers Interimauditrapport 2024 Licht Gemiddeld ErnstigWeging Voortgang Verslechterd Verbetering zichtbaar Ongewijzigd Bevinding Verantwoordelijke organisatieonderdeel Weging 2022 Weging 2023 Prioritering 2024 Voortgang Financieel beheer 3 Omzetproces DFA SSCICT Procesbeschrijving DFA omzet nog niet vastgesteld Agentschap SSCICT 10 Bevinding procesbeschrijving DFA In de vorige slide gaven we aan dat de tijdigheid van ondertekening van DFAs is verbeterd door een aangepaste werkwijze en met aparte processen voor het afsluiten van de DFAs de facturatie en het afwikkelen van disputen,5
SSCICT heeft flinke stappen gezet door het aanpassen van de DFAwerkwijze het actualiseren en vaststellen van de proces beschrijving voor het deelproces facturatie en debiteurenbeheer,5
Echter de proces beschrijving van het deelproces het afwikkelen van disputen DFA validatieproces is nog niet vastgesteld,5
In het DFAvalidatieproces is de werkwijze opgenomen mbt het melden van een dispuut de analyse hiervan en het komen tot een financieel vergelijkverrekening van een dispuut,5
Een conceptversie van de procesbeschrijving is opgesteld maar er is nog geen concrete datum bekend wanneer deze definitief wordt,5
Het afwikkelen van disputen vergt een nauwe betrokkenheid met afnemers,5
Wij adviseren SSCICT om bij de aanpassingen in de DFAwerkwijze aandacht te besteden aan de betrokkenheid communicatie met afnemers en het meenemen van afnemers in de procesaanpassingen,5
Een nietgedocumenteerde procesbeschrijving kan leiden tot inconsistenties in de geschillenafhandeling onzekerheden in de omzetverantwoording en mogelijk negatieve effecten heeft op de efficiëntie van het DFA omzetproces,5
Handelingsperspectief zorg voor nauwe betrokkenheid afstemming en communicatie met afnemers reageer tijdig op signalen verzoeken van afnemers stel de procesbeschrijvingen omzet vast en zorg dat deze actueel worden bijgewerkt naar gelang de voorgenomen ontwikkelingen voor de DFAwerkwijze 2025,5
Interimauditrapport 2024 Licht Gemiddeld ErnstigWeging Voortgang Verslechterd Verbetering zichtbaar Ongewijzigd Bevinding Verantwoordelijke organisatieonderdeel Weging 2022 Weging 2023 Prioritering 2024 Voortgang Financieel beheer 3 Omzetproces DFA SSCICT Omvang nietalloceerbare dienstverlening daalt door opschoning oude en testaccounts Agentschap SSCICT 11 Bevinding nietalloceerbare dienstverlening SSCICT heeft langdurig een probleem dat door verschillende oorzaken een deel van de dienstverlening niet aan de juiste afnemer kan worden gekoppeld,5
Het gaat hierbij met name om het niet kunnen alloceren van oude en testaccounts naar een afnemer achterstallige datacorrectie en het niet geautomatiseerd kunnen koppelen van servers,5
SSCICT heeft in de eerste helft van het jaar voortgang geboekt in het oplossen van de knelpunten die hieraan ten grondslag liggen,5
De totale omvang van nietalloceerbare dienstverlening per peildatum 01072024 zoals opgenomen in de DFAgenerator bedraagt circa 13 mln per ultimo december 2023 24 mln,5
De daling is mn te herleiden naar het alloceren van de dienst blockstorage circa 500k en het alloceren van oude en testaccounts circa 500k naar een afnemer,5
Ondanks ingezette verbetermaatregelen in 2024 heeft nog steeds circa 840k betrekking op het niet kunnen alloceren van oude en testaccounts naar een afnemer,5
Handelingsperspectief Blijf prioriteit geven aan het opschonen van accounts die tot nietalloceerbare dienstverlening leiden en pas de bronadministraties hierop aan,5
Interimauditrapport 2024 Licht Gemiddeld ErnstigWeging Voortgang Verslechterd Verbetering zichtbaar Ongewijzigd Bevinding Verantwoordelijke organisatieonderdeel Weging 2022 Weging 2023 Prioritering 2024 Voortgang Financieel beheer 4 Niet ingeleverde devices SSCICT Inleverdiscipline van oude devices verbeterd Agentschap SSCICT 12 Bevinding Als onderdeel van het Life Cycle Management LCM programma van SSCICT worden oude devices laptops tablets smartphones van rijksambtenaren vervangen,5
Over de afgelopen jaren is de inleverdiscipline van oude devices onvoldoende gebleken,5
Omdat diverse zachte maatregelen geen significante resultaten opleverden is SSCICT sinds februari 2024 gestart met het resetten van de wachtwoorden van de accounts van medewerkers die ondanks herhaaldelijke verzoeken de oude apparaten niet inleverden,5
Het resultaat daarvan is zichtbaar in het inleverpercentage dat begin februari ongeveer 40 bedroeg en ultimo augustus is gestegen tot ongeveer 75,5
Van de COVID periode moesten ultimo 2023 ongeveer 3000 devices nog worden ingeleverd waarvan inmiddels 2000 stuks zijn ingeleverd,5
SSC ICT gaat de komende periode door op deze wijze om oude devices terug te halen,5
Deze situatie leidt tot een risico ten aanzien van het materieel beheer,5
Ook zijn er beperkte financiële en beveiligingsrisicos,5
Daarnaast lopen SSCICT en haar afnemers als gevolg hiervan het risico op dit aspect minder te voldoen aan de uitgangspunten van een circulaire en duurzame overheid,5
Wij vragen aandacht voor wat betreft de financiële risicos bijv boetes die verbonden zijn aan geleasede apparatuur die terug moet naar de leveranciers,5
Handelingsperspectief Blijf frequent rapporteren over het aantal niet ingeleverde apparaten om hierop tijdig te kunnen bijsturen Evalueer in Q3Q4 het effect van de ingezette maatregelen Interimauditrapport 2024 Licht Gemiddeld ErnstigWeging Voortgang Verslechterd Verbetering zichtbaar Ongewijzigd Bevinding Verantwoordelijke organisatieonderdeel Weging 2022 Weging 2023 Prioritering 2024 Voortgang Financieel beheer 5 Assets buiten reguliere proces SSCICT Procesbeschrijving assets buiten reguliere proces nog niet vastgesteld Agentschap SSCICT 13 Bevinding In 2023 stelden wij vast dat een deel van de assets zoals telefoons laptops en netwerkapparatuur niet via het goederenontvangst en registratieproces van het centrale magazijn verloopt,5
Deze assets worden namelijk niet geregistreerd in de centrale configuratiemanagementdatabase CMDB,5
De omvang van deze stromen was in eerste instantie bij SSCICT onbekend en het proces was niet beschreven,5
In 2024 is SSCICT gestart met het beschrijven van het proces voor een deel van deze goederenstroom,5
Als de procesbeschrijvingen definitief zijn zullen wij ook de beheersmaatregelen beoordelen,5
Risico Toereikend materieel beheer is ook voor deze goederen cruciaal,5
Deze worden namelijk niet in de centrale CMDB opgenomen waardoor SSCICT daarop beperkt zicht heeft,5
Door het ontbreken van procesbeschrijvingen ontbreek het zicht op de specifieke risicos en beheersmaatregelen,5
Dit vergroot het risico dat bewuste en onbewuste fouten niet tijdig worden gedetecteerd,5
Handelingsperspectief Stel de procesbeschrijving vast voor de goederenontvangst en registratieprocedure van deze goederenstroom Zorg voor een werkinstructie met inbegrip van essentiële beheersmaatregelen en houd rekening met het afschermen van informatie in de financiële administratie 2 Aandachtspunten en overige onderwerpen Inzicht in risicos en onrechtmatigheden 15 Transformatie verder zonder bestemmingsfonds 15 Fraudebeleid nog niet formeel vastgesteld 16 Topdesk migratie naar assetmodule onbekend 16 Blijven samenwerken om knelpunten in de keten inkoop en administratie op te lossen 17 Dynamisering werkzaamheden via tussentijdse afsluiting 19 Licentiebeleid SSCICT vastgesteld 19 Wet deregulering beoordeling arbeidsrelaties DBA 20 Interimauditrapport 2024 Aandachtspunten en overige onderwerpen 1 Agentschap SSCICT 15 41 Inzicht in risicos en onrechtmatigheden In de bedrijfsvoeringsparagraaf van de jaarrekening legt SSCICT verantwoording af over de rechtmatigheid,5
Dit betekent dat SSCICT werkzaamheden moet verrichten om een volledig en juist beeld te hebben omtrent de rechtmatigheid van transacties,5
Wij stellen vast dat SSCICT daarvoor periodieke controles uitvoert,5
In 2023 hebben wij SSCICT geadviseerd een risicomanagementsysteem op te zeten voor haar financieel beheerprocessen en de IT beheerprocessen GITCs,5
General IT Controls GITCs omvatten beheersingsmaatregelen die gericht zijn op het waarborgen van de integriteit beveiliging en continuïteit van administratieve systemen,5
Deze beheersingsmaatregelen zijn cruciaal voor het handhaven van de getrouwheid van zowel financiële rapportages als managementinformatie,5
Daarnaast onderstreept een robuust risicomanagementsysteem het belang van het proactief identificeren en voorkomen van fouten wat van essentieel belang is voor naleving van wet en regelgeving binnen de organisatie,5
In 2024 is door SSCICT gestart met het inrichten van een risicomanagementsysteem zowel voor de financieel beheerprocessen als de ITbeheerprocessen,5
De risicoanalyses processen en geïmplementeerde beheersmaatregelen zijn nog niet of slechts gedeeltelijk gedocumenteerd,5
Hierdoor is het niet altijd duidelijk of de essentiële risicos in de financiële processen en de IT beheerprocessen zijn afgedekt,5
De verwachting is dat het risicomanagementsysteem in 2025 gereed zal zijn 42 Transformatie verder zonder bestemmingsfonds Vanaf september 2022 is het transformatieprogramma van SSCICT gestart als opvolger van Transitie,5
Het transformatieprogramma is bedoeld voor het vergroten van de klantwaarde die SSCICT levert aan haar afnemers medewerkers en de Rijksoverheid,5
Voor de financiering van de kosten van het Transformatieprogramma maakt SSCICT vanaf 2024 geen gebruik meer van het Bestemmingsfonds,5
SSCICT draagt een deel van de kosten zelf en krijgt daarnaast een eigenaarsbijdrage van BZK,5
Interimauditrapport 2024 Agentschap SSCICT 16 Wij stellen vast dat de realisatie achterloopt op de planning waardoor de verwachting is dat de financiering door BZK en de eigen bijdrage van SSCICT in 2024 toereikend zal zijn,5
Handelingsperspectief In de afrondende fase van het transformatieprogramma 2024 en 2025 adviseren wij om aandacht te blijven houden voor een duidelijke overdracht van verantwoordelijkheden en eigenaarschap van de transformatieactiviteiten in de lijn 43 Fraudebeleid nog niet formeel vastgesteld SSCICT kent inherent een verhoogd frauderisico omdat zij gezien haar activiteiten relatief veel diefstalgevoelige activa bezit,5
Ook data moet worden beschermd tegen diefstal en gijzeling,5
In 2023 heeft SSCICT een integrale frauderisicoanalyse uitgevoerd wat heeft geleid tot een top 7 van te beheersen fraude en integriteitsrisicos,5
Op basis van deze risicoanalyse is SSCICT gestart met het opstellen van specifiek antifraudebeleid waar in 2024 een conceptversie gereed is gekomen,5
Onderdelen van dit beleid zijn onder andere het actualiseren van de frauderisicoanalyse maatregelen en beheercyclus voor continue monitoring en actualiseren van het beleid,5
De conceptversie moet nog worden gefinaliseerd en vervolgens te worden vastgesteld door de directie van SSCICT,5
Handelingsperspectief Stel het antifraudebeleid spoedig vast houd het actueel via een continu risicomanagementproces en borg het werkend krijgen hiervan in de organisatie 44 Topdesk migratie naar assetmodule onbekend De leverancier van de configuration management database CMDB gaat stoppen met de ondersteuning van de middelenmodule waardoor een migratie naar een nieuwe module voor SSCICT onvermijdelijk is,5
SSCICT heeft een meerjarig intern project geïnitieerd om de middelenmodule te migreren naar de nieuwe assetmodule in de Topdesk CMDB,5
Het realiseren van een koppeling tussen de financiële administratie in Exact en de CMDB draagt bij aan een belangrijke secundaire doelstelling van de implementatie,5
De CMDB fungeert daarmee namelijk als subadministratie voor de vaste activa en is van grote toegevoegde waarde bij het inzicht in logistieke en administratieve processen,5
Aandachtspunten en overige onderwerpen 2 Interimauditrapport 2024 Agentschap SSCICT 17 In 2024 heeft de leverancier 2 jaar na de geplande release datum een software release opgeleverd die de grootste blokkerende bevindingen lijken te hebben opgelost,5
Momenteel worden de technische proefmigraties naar de nieuwe assetmodule in de acceptatieomgevingen door SSCICT getest,5
Er is nog geen planning voor de migratie in de productieomgeving omdat de productieomgeving eerst nog een upgrade moet ondergaan van het Operating Systeem,5
Daarna vindt de upgrade en datamigratie plaats,5
Het is nog onduidelijk wanneer deze zullen plaatsvinden,5
SSCICT erkent het belang van een goede projectbeheersing en sturing,5
Zo heeft SSC ICT in 2024 aanvullende maatregelen getroffen door bijvoorbeeld de stuurgroep uit te breiden met de CTO als systeemeigenaar en de COO als senior user 45 Blijven samenwerken om knelpunten in de keten inkoop en administratie op te lossen Voor SSCICT is de afhankelijkheid van ketenpartners als OBF voor Qlik Sense rapportages CiFAS Facturenvoorportaal Rijksinkoopsamenwerking Leveranciersportaal en Organisatie en Personeel Rijk Nétive JOB DIOR groot,5
